Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other
202310035cr8p4ubuoe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:19,10.38888889,,9.277777778,,,,,,,,,1006.333219,93,0,0,,0.8,356,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003nrbxuudbuwe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:24,10.72222222,,9.277777778,,,,,,,,,1006.130036,91,0,0,,1.9,188,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003er8fe1mbuwe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:29,10.77777778,,9.222222222,,,,,,,,,1006.333219,90,0,0,,1.6,326,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310034zcp39ubuwe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:35,10.88888889,,9.277777778,,,,,,,,,1006.130036,90,0,0,,3.3,204,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310031t6xruubuae67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:40,11,,9.222222222,,,,,,,,,1006.130036,89,0,0,,1.6,240,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003kxmdumubuhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:45,11,,9.222222222,,,,,,,,,1006.028444,89,0,0,,1.6,120,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003b7tkpcdbwye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:51,11.11111111,,9.111111111,,,,,,,,,1006.028444,88,0,0,,0.6,338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310031ihmp6dbwce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 03:56,11.11111111,,9.111111111,,,,,,,,,1006.028444,88,0,0,,2.7,218,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310033q98mp5bwce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:01,11.11111111,,9.111111111,,,,,,,,,1005.926852,88,0,0,,1.7,12,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310039rxcymdbwce67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:07,11,,9,,,,,,,,,1006.130036,88,0,0,,0.6,336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003fqbr6bubwoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:12,11,,9,,,,,,,,,1005.825261,88,0,0,,0.8,341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003cf4ubzdbwoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:17,10.88888889,,9.111111111,,,,,,,,,1005.926852,89,0,0,,0.8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310031rpdhjdbwoe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:23,10.77777778,,9,,,,,,,,,1006.028444,89,0,0,,1.4,345,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003jpqimgubwwe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:28,10.77777778,,9,,,,,,,,,1005.926852,89,0,0,,2.3,306,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003yumfikdbwae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:33,10.77777778,,9,,,,,,,,,1005.723669,89,0,0,,1.9,112,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003a6p48pdbwae67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:39,10.72222222,,8.888888889,,,,,,,,,1005.926852,89,0,0,,1.6,143,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003oiwagydbwhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:44,10.61111111,,8.777777778,,,,,,,,,1005.825261,89,0,0,,2.2,239,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003jnkhm95biee67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:49,10.61111111,,8.777777778,,,,,,,,,1005.926852,89,0,0,,3.1,252,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003xcn4zbmbiee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 04:55,10.61111111,,8.777777778,,,,,,,,,1005.926852,89,0,0,,2.2,254,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003stt88kmbiee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:00,10.61111111,,8.777777778,,,,,,,,,1006.130036,89,0,0,,1.1,290,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310037u13tsubiee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:05,10.5,,8.722222222,,,,,,,,,1006.231627,89,0,0,,2.3,262,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100385bk7cubice67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:11,10.5,,8.722222222,,,,,,,,,1006.028444,89,0,0,,1.4,310,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310039qbft4mbice67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:16,10.38888889,,8.611111111,,,,,,,,,1005.926852,89,0,0,,1.4,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003zeayks5bioe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:21,10.27777778,,8.722222222,,,,,,,,,1006.130036,90,0,0,,0.8,353,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003x16xwxubiwe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:27,10.27777778,,8.5,,,,,,,,,1005.926852,89,0,0,,1.7,281,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310038p9eq6mbiae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:32,10.22222222,,8.388888889,,,,,,,,,1006.028444,89,0,0,,2.3,0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100367ag3adbiae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:37,10.22222222,,8.222222222,,,,,,,,,1006.231627,88,0,0,,2.2,270,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003xhufm1dbsoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:43,10.11111111,,8.111111111,,,,,,,,,1005.926852,88,0,0,,2.5,264,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003mrt89hmbswe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:48,10.22222222,,8.222222222,,,,,,,,,1005.926852,88,0,0,,0.6,325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003omxqk55bswe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:53,10.11111111,,8.111111111,,,,,,,,,1006.028444,88,0,0,,1.6,257,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003w34sioubswe67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 05:59,10.22222222,,8.222222222,,,,,,,,,1005.926852,88,0,0,,1.9,332,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310034ddg8pdbswe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:04,10.11111111,,8.111111111,,,,,,,,,1006.130036,88,0,0,,3.5,346,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310039k7qk8mbswe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:09,10.11111111,,8.111111111,,,,,,,,,1005.926852,88,0,0,,1.6,127,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003rmrqoy5bsae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:15,10.11111111,,8.111111111,,,,,,,,,1005.926852,88,0,0,,0.8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003j4prjjmbsae67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:20,10.11111111,,8.111111111,,,,,,,,,1005.926852,88,0,0,,2.2,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003q4qmz6mbsae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:25,10.22222222,,8.222222222,,,,,,,,,1006.231627,88,0,0,,2.7,261,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003wnotj7dbsae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:31,10.22222222,,8.222222222,,,,,,,,,1006.130036,88,0,0,,1.6,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003xhu9q15bshe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:36,10.11111111,,8.111111111,,,,,,,,,1006.231627,88,0,0,,1.7,298,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003nh3ho7dbzre67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:41,10.11111111,,8.111111111,,,,,,,,,1006.130036,88,0,0,,1,29,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310038j8593ubzre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:47,10.22222222,,8.222222222,,,,,,,,,1006.130036,88,0,0,,1.6,21,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003ctp9czdbzre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:52,10.27777778,,8.222222222,,,,,,,,,1005.926852,87,0,0,,1.6,134,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003rmeunmubzee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 06:57,10.38888889,,8.277777778,,,,,,,,,1005.926852,87,0,0,,1.4,315,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003hjbgq3dbzee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:03,10.5,,8.388888889,,,,,,,,,1006.028444,87,0,0,,2.2,284,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003wiaq8dmbzce67kyhyytrtg7ejw,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:08,10.61111111,,8.5,,,,,,,,,1005.926852,87,0,0,,3,94,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003m4u4s4dbzoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:13,10.72222222,,8.611111111,,,,,,,,,1006.028444,87,0,0,,1.4,174,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003reekxpdbzwe67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:19,10.72222222,,8.611111111,,,,,,,,,1006.130036,87,0,0,,3.1,325,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003hbn3q8mbzwe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:24,10.77777778,,8.722222222,,,,,,,,,1006.028444,87,0,0,,2.2,42,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310035ypp5cubzae67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:30,11.22222222,,8.777777778,,,,,,,,,1006.130036,85,0,0,,0.8,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003o8acpsmbaee67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:35,11.5,,8.888888889,,,,,,,,,1006.333219,84,0,0,,3.3,232,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003so5zrtubaee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:40,11.72222222,,9.111111111,,,,,,,,,1006.333219,84,0,0,,1.6,131,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003h5sqoyubaee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:46,11.77777778,,9.222222222,,,,,,,,,1006.333219,84,0,0,,2.3,113,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003dun5cf5bace67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:51,11.88888889,,9.111111111,,,,,,,,,1006.536402,83,0,0,,1.6,183,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003j1xtfembace67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 07:56,12.11111111,,9.277777778,,,,,,,,,1006.333219,83,0,0,,1.9,344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003opgp1fdbace67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:02,12.22222222,,9.388888889,,,,,,,,,1006.231627,83,0,0,,3,67,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003h1onmodbace67kyhyytrt8wywa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:07,12.22222222,,9.388888889,,,,,,,,,1006.434811,83,0,0,,1.6,58,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003id7nxaubaoe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:12,12.22222222,,9.611111111,,,,,,,,,1006.333219,84,0,0,,2.3,265,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003czb1jaubawe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:18,12.27777778,,9.722222222,,,,,,,,,1006.536402,84,0,0,,3,275,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003rgm864ubaae67kyhyytrt8wywa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:23,11.88888889,,9.5,,,,,,,,,1006.739586,85,0,0,,2.5,243,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003qx7nxxmb3re67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:28,12.11111111,,9.5,,,,,,,,,1006.841177,84,0,0,,3.3,316,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003whu3icub3re67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:34,12.38888889,,9.777777778,,,,,,,,,1006.942769,84,0,0,,3.3,305,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310034h8ffc5b3re67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:39,12.5,,9.888888889,,,,,,,,,1006.739586,84,0,0,,3,255,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003bwywdx5b3ee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:44,12.88888889,,9.888888889,,,,,,,,,1006.841177,82,0,0,,3.5,323,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003emitbq5b3ee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:50,13,,10,,,,,,,,,1007.010497,82,0,0,,3.1,254,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100318djytmb3ee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 08:55,12.88888889,,9.888888889,,,,,,,,,1006.841177,82,0,0,,1.4,308,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003koqi3u5b3ce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:00,13,,10,,,,,,,,,1006.942769,82,0,0,,1.9,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003njqchgdb3oe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:06,12.72222222,,10.11111111,,,,,,,,,1006.942769,84,0,0,,3.7,200,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100341ocmdmb3oe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:11,12.27777778,,10,,,,,,,,,1007.112089,86,0,0,,6.4,264,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003ta9w9bmb3we67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:16,12.22222222,,10.11111111,,,,,,,,,1007.21368,87,0,0,,1.6,316,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003a9ys9e5b4ye67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:22,12.22222222,,9.888888889,,,,,,,,,1007.315272,86,0,0,,5,263,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310039jf3cddb4ye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:27,13,,10.22222222,,,,,,,,,1007.416864,83,0,0,,2.5,25,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003ga7kcpdb4re67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:32,13.11111111,,10.11111111,,,,,,,,,1007.416864,82,0,0,,3.1,282,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003cah978mb4re67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:38,13.27777778,,10.11111111,,,,,,,,,1007.416864,81,0,0,,4.3,222,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003ufj9ctmb4re67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:43,13.22222222,,10.22222222,,,,,,,,,1007.416864,82,0,0,,1.6,38,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003bdp6kzdb4ee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:48,13.38888889,,10.38888889,,,,,,,,,1007.416864,82,0,0,,3.9,234,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003aqeeffmb4ee67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:54,13,,10.22222222,,,,,,,,,1007.416864,83,0,0,,2.2,274,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003oj1r7tub4ce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 09:59,13.27777778,,10.27777778,,,,,,,,,1007.518455,82,0,0,,4.3,189,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003ee1x565b4oe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:04,13.38888889,,10.22222222,,,,,,,,,1007.416864,81,0,0,,5.5,267,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003yyrk5f5b4we67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:10,13.72222222,,10.27777778,,,,,,,,,1007.620047,80,0,0,,6.4,278,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310039fu3ocmb4ae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:15,13.88888889,,10.27777778,,,,,,,,,1007.721639,79,0,0,,2.3,262,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003wthaygub5re67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:20,14,,10.38888889,,,,,,,,,1007.620047,79,0,0,,5,239,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310035k7wr3db5re67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:26,13.72222222,,10.11111111,,,,,,,,,1007.721639,79,0,0,,2.7,308,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003nbynwj5b5ee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:31,14,,10.38888889,,,,,,,,,1008.026414,79,0,0,,3.5,193,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003eywuurdb5ee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:36,14.38888889,,10.61111111,,,,,,,,,1007.924822,78,0,0,,2.5,262,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003xbx8dm5b5ee67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:42,14.5,,10.5,,,,,,,,,1008.026414,77,0,0,,1.1,20,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003i1rcpw5b5ee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:47,14.11111111,,10.27777778,,,,,,,,,1008.229597,78,0,0,,2.3,238,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231003bb5179ub5ce67kyhyytrtgqx5o,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:53,13.61111111,,10.61111111,,,,,,,,,1008.43278,82,0,0,,2.5,290,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310033kixkbmb5ce67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,03/10/2023 10:58,12.88888889,,10.88888889,,,,,,,,,1008.43278,88,0,0,,2.3,357,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
